ab20a_-rD8ranTmI_UGTgQ,Restaurants,4
IFLjYWaJPxI663SAkfOrdQ,Mexican,1
2otXDEiKDqUbox4BS6uK0g,Nightlife,3
gGYVf4o01-j61ZahOs0s1g,Italian,5
kVfU_L2m2rgfaz8kkAz6nw,Financial Services,5
rUW7_B9pBNdDR3Y2bBz9TQ,Vegan,3
qQH_NnwDN30yBxjlBV4tQQ,Beauty & Spas,5
ZoU-lbxpDJHG-E6fFAZleA,Venues & Event Spaces,1
1evn3hdX3gR0EMJwRQ1wQA,Restaurants,4
UbeyiuNZX2AenbQKkBCV7Q,Nightlife,4
VFXKRVzEMbnsDcYFdwiiuA,Nightlife,4
YRpH0hpqgaccqKqWmBKQCQ,Nightlife,5
uS4sFqLetgfmCV-6Rqlv4Q,Home Services,5
6Jbd0G-MyiXFXdPwMoEcZQ,Restaurants,5
MeJI77jgRpYkAdOH5kbNLg,American (Traditional),4
cbUidM_f5-w73Ut4hFr0GQ,Restaurants,4
RvaNCv4vdJEkBfNIWqxV5Q,Soul Food,4
nTeXLLfzHEOZWTvmlt_tfQ,Restaurants,4
uvk401RoqPSe0mNL_4V3Nw,Burgers,5
cV_pYyBmcSs4d2MyH57UnQ,Restaurants,4
dTeMTXEfTOSAv5bgOjSTGA,Breakfast & Brunch,3
c7GyUVyidujSFB1ZqHIHlQ,Restaurants,4
HxSk_r8JUMuMaKMWra7UHw,Pets,5
CQ67NJigSe5-uBDX3b_CUw,Vietnamese,3
99p8Y9nbXRBN3FaRPqPKmw,Japanese,3
46-qsKjqR4vptCIYrHH1yw,Breakfast & Brunch,2
uaDuEUElim16e8KNXqU0Bw,Pizza,3
HsLg0Aq2JMMpM8TZ3dBCgw,Cosmetics & Beauty Supply,1
YsrDrALL8yajr45DJvBIGA,Arts & Entertainment,5
0-86qaRc8dtkLyZeURu4vg,Indian,3
bATB2ZVl8o3d0esNMJTUhg,Cocktail Bars,2
Xkt4SlM8Gqx91f-p61TNaA,Active Life,4
L8cvMZLWmM4qWTl9SkxJ8g,Vegan,4
igcnVpgAYC2EMP0sXZmuTQ,Soul Food,5
7HmHopZpHX5nB3KR9Qx8pA,Churches,5
8Wi0srNRAF9hSAzg1qnchw,Restaurants,4
caEisRFzWv_Trxjekjywdw,Kosher,2
lwDRTzOx8_qnR8xt05_Law,Vegan,1
h4veyI_AqCC7Gv6StBg86A,Nightlife,3
wPswS7Usz3UWe14-E0JIDg,Hair Salons,5
4lZSIjLR8iYmtFUO4EiHzA,Venues & Event Spaces,5
duaUAAQXeNO9Xwz6u-_exQ,Nightlife,1
5KdWLsQD0inMHWl1-xBf1A,Restaurants,4
evcCFN4tUw0M0JAC9U5QqQ,Restaurants,5
BxV2pTVmYCW15gSZAPMFKQ,Restaurants,2
Xv0zHYu25_IdOKw-bwF2og,Arts & Entertainment,4
hlPKFZsfkyfUgc7o83Ot5w,Music & Video,5
QdFY7r2ApvLCYEDvnlGG2g,Vegan,3
Q_h8Ha7qm8KkgDhlhq2XVg,Restaurants,1
9ivnclwVcBXUBT5Il4oDBQ,Amusement Parks,5
HBjFRMui3LVIhLuzadH2qA,Ophthalmologists,5
E0v3KkPKsizW_RW3CKQj-A,Restaurants,3
3AZMZDx9hA7tABJvCSacaw,Restaurants,5
VBSCDqyBRltgvBxLNOR4Uw,Nail Salons,5
9RJ6bPuuSzq6VmIMO-Awag,Dog Walkers,5
3cGdYuk314kstQOfSP-c-g,Nightlife,5
EnLqeSxQsB1gr2PHI41OPQ,Pizza,4
yvMQhKw2_dq-bgf3lOCjEg,Distilleries,4
lyRK39K8e3OnU3NFJ3U0TQ,Waxing,5
Fx471oyzcBl2Hu6IIIhJog,Restaurants,2
BtH9EzJKNsn_nAta4pcAkQ,American (Traditional),4
MKeWSLsayBxEqz4xMeMeow,Italian,4
KWa2YdKzZ0nuPK_JswEbdw,Medical Spas,5
J2ZTcQhg6_RJzOIiF_F3-A,Breakfast & Brunch,3
js2Jy7YMFNCyhJhGoV4Rcg,Restaurants,3
TYiDRwfIUBEos45ERdzeAw,Restaurants,4
6mUX-A01MFbbCaTBKFaFPA,Nightlife,5
SUpsc5o6rp9Jk7pj9kS7hg,Car Dealers,1
43zyz08tPXuHkhxMavXG0A,Nightlife,5
j7lOVQt2NU7F22EMaeY94w,American (Traditional),5
fXQ73CnLVWCbFE3LUiyB1w,Home Services,1
FM3hremwwIZCDmqlkUm-fg,Amusement Parks,5
cAj9LGkikm4Y6SK6dzRVog,Restaurants,3
bDetHAxK5-w7Fv_Z30a_Hg,Restaurants,4
cSIpelUrvUw3HOtbPXf-7Q,Orthodontists,5
W2W9aevu8vr3qkHMvl2_6Q,Restaurants,5
pVj37cy4Y6FfH9YIlEhsZA,Local Flavor,5
oJf20wJ1B_4SCBNG4jGOhw,Veterinarians,5
JSC5jG04ktA-CQcuNr7Ohg,Restaurants,5
HLe28Prx0AqZPH-XCSD15g,Real Estate,5
edjcp0dqcvQ6Cx0vQj8wCg,Amusement Parks,5
ctOMJkvF_AqNwY4ly3XfIQ,Seafood,4
7RAQZTvsTziPtpwfXwO9Ng,Event Planning & Services,5
O5lBXerxVQRqP-cOXWUAtQ,Vegan,5
MmCgpvSBi_NX-Pz-M9UT-Q,Restaurants,5
HEj7mK5JY-WyrcQAa41XdA,Restaurants,5
ki2iYh6V-ugFJA6Ijep89w,Restaurants,5
rD8UpUawuLGEpjrIEeQ-WQ,Restaurants,3
Bj_MarPEKBe2xN12YimekQ,Restaurants,5
hm0tv7Zq98KbwXjYmzmOxA,Health & Medical,5
GNTxqWboJe0vVIr1G4lgWA,Seafood,5
_zPT9ZmR5-nUfsprzIiRew,Seafood,5
Bw7lKU_v3uCSxlJXCvMdOQ,Restaurants,1
U-ZTx3AiUElsM54DmA5d8A,Soup,5
B6ywe-1bgxV4geJY2zh-mQ,Mexican,4
k9WQPRFmpWPer0w4ABGU3Q,Nightlife,5
EKEtbkIswDNQqxcy8vy8Kw,Amusement Parks,4
5pzlMJge-09eygoVJrks_A,Amusement Parks,5
58S5XA4MlvViG5cj9HLnVg,Coffee & Tea,5
3KZ3wRjXHDr2caV4nKSfNg,Middle Eastern,5
3jjiY5D7oIlKeiCIZGHQew,Restaurants,4
1M7qbeQoL8O5r_cUVEuKEw,Amusement Parks,5
lbnlxDE1jUNaKBO4jertTg,Shopping,4
xMFxP_Q6PgDDFUV3Y-z3oQ,Glass & Mirrors,5
tPObEKSltC51i5LBu1Z07A,French,5
S9O165yMBh-i-f3LEi-j3w,Jewelry,2
yarG7vywbhM-3OjGZjmNFw,Breakfast & Brunch,4
E9JGzxQ51GVBwB697ie0yA,Sporting Goods,5
rqVXTnlnTTw_jGQodpe9IQ,Arts & Entertainment,1
0vYPRdJSeBuNRKQ9lw8ihg,Nightlife,5
0CiY7OOduhpb7PKxFcF_KA,Vegan,5
xuaMOjhmvlTNCgsYoQfo4A,Amusement Parks,1
vho30rrzLIVLza4qWy2Z1w,Chinese,4
0ckMhO2TSrxLn5dxj0fbdA,Restaurants,5
OClvIU0nOGF-jMjotP5bNQ,Burgers,3
cuXhZq6LDQr4DHnAsA4-bQ,Hair Removal,1
yXl-JUla5qr8TeitOu0C4A,Food,5
Gv7Cmnkyv2v8kTMD8clMww,Restaurants,3
Oc7H8YRLRDxc-NEAxNYy7w,Chinese,4
yQypS5-acSlFA5C0aWacNw,Breakfast & Brunch,1
XgQAil0vujx1rzHj3abxpA,Stadiums & Arenas,5
SXHNkZfxbRnKIWKroqB5Hw,Restaurants,3
aZVKgTkftSHHe45qr6Yq7w,Amusement Parks,4
h0duBr_Bxg-fUdMCaKwPpw,Restaurants,4
4C8-0fiioux_mMYcE9XQYQ,Nightlife,4
Su8rT9JdLKFaWW50si6ibA,Restaurants,4
hbM-YKHw04LWLFzArOAnWA,Burgers,4
HhYUDP1vR7CSRi2cvfai0Q,Restaurants,4
xtczVmyVt5Cfqx6PKNvoFQ,Nail Salons,5
Htx0bjQtOsoEIVBoSbjh5g,Mediterranean,5
FEKSJDbtTPXfFbpbkhzp1w,Restaurants,4
9VyH8AVG7fV_u-PexO0VYQ,Restaurants,5
6iS3-5EDHfgFO2YnB8kANA,Restaurants,5
fpcHZiCx0yCdXZCtVOqJrg,Nightlife,3
XrrQVZ6mv-YY82MwafaEfA,Car Dealers,4
mv7AktQOUNNX8nHEsBbLSw,Event Planning & Services,1
VHc1yqBhsE-l3JQFXuWydQ,Restaurants,3
jPBg9Wo1n9nQrCoJ8obTtA,Nightlife,4
IE7vNMiQAb-WxoDqoFLLkw,Sporting Goods,5
k-byULL2p9nTC9dV8JqbMA,Seafood,4
XXKjsdglgwSs9kWtK6ZWUQ,Breakfast & Brunch,3
Z3nwYQzDUimoUl8LNDIxjQ,Home Decor,4
qSXUTFEwj2MUaXFKM3xlxw,Nail Salons,5
P2_6e7pZHUHcUE9gMCnROA,Breakfast & Brunch,5
hFl-ORBXOW3PcVNKKPHlPA,Hotels & Travel,2
AcfBAJV7hZtXlTj9bwk1KQ,Beauty & Spas,1
Kx59a4jZQ_UEvWjVhcMHtA,Kosher,5
-eImd789m5npdurUjvCBEw,Restaurants,5
FRvKvr1-AsUaCBuxaoxnCg,Food,4
O4j6l2Coex7-IzmeKOHeTA,American (Traditional),2
sgCZmOkdHBiaKaE6ZKVBaA,Nightlife,4
yg12MB14j7l7OYiZOR8wmg,Breakfast & Brunch,5
EVJno11QhlSi3msg7BlXYQ,American (New),4
h3SfoZcs04WnJErnFaeBpQ,Seafood,2
HI5-B8Kf91ue1fm2ZWQCPw,Tobacco Shops,5
iiTN92TOl1NJu8TFZgq4zQ,Indian,4
lL4sVOfmnrrwUDYW9lAilw,Restaurants,3
tuuokuL3IGSdnEAqnI-DZg,Amusement Parks,5
B_4cl4IGRqYb0wQSe-rYjQ,Nightlife,2
LS5bB39El2G35zEj1bcVyA,Vegan,4
Vp29MaTyvTQMUg_TabfzHg,Restaurants,5
R0cisAa6G6C3S8300CG5Cw,Restaurants,4
YLgDEG9vFIiHo5e3K_g0hQ,Coffee & Tea,4
2M-Fq1LnTjcXGLFAKbxoCQ,Restaurants,5
g-eNkXuO7mM_xKXee2ik8w,Sushi Bars,1
zkbG4XJMKWYNtRFLo_kuoQ,Restaurants,5
PJaXYWSzs636zt0MpXH3QA,Restaurants,4
JVM2ebglqYyxyCB0hlr5sw,Yoga,5
dqKGX-Zz61Cz62S86mHNmg,Automotive,3
OLtuqAWgNy4BC2BX9Pstyw,Restaurants,1
7jFJ2JJfpZx3yuN5ztO3Kw,Jewelry,5
3OJEa4qXzjSOkD_Jqz8PLA,Japanese,5
M3ynluGUcY2zBXkldpG8lg,Bars,4
N9v4VfK91CeHwxoIPZ4YTQ,Breakfast & Brunch,4
dUUqf02dwo1pWbmMECuzVQ,Burgers,5
fkiZ7pUJtaEsMtmTP87eUQ,Sandwiches,2
DxYn0ND5z9wc5NhDC9GybA,Hot Dogs,2
4jyqpy3E0w8EmNRa-9fw6A,Seafood,2
oAIcFvWMDkyzfCyHHPOK3A,Food,1
ZeZa_iaEs3dtXpBU0CHzrA,Coffee & Tea,1
mHBWvGlhfwRONUZMuLImMA,Restaurants,2
SwAYJcqFAqQIxt-XWOgAmQ,Food,5
MivmbOSgMAMoJvX1mshpng,Nightlife,5
yuNMJx7vpBb4H3QV2K9rwQ,Restaurants,5
wlc3ueOUwo5e3NFqeVWeDw,Restaurants,4
7jev9oqE9jawRKXAb7Vq_g,Food,5
ConVUz4EDM_a4H2FlFOeiw,Restaurants,5
4slxBUw4gqvUpMynoUN6dg,Vegan,3
vCDy_Ye5pfQLOXxGqXGulQ,French,5
0_C6EjUP5_Jf-4Jckyz4ZA,Test Preparation,5
ZHxCkwkLLjs6mG1RRuOAuw,Session Photography,1
R-WeeJj8sL2o-6kiT4OblA,French,5
_tWsCv3Hh0MZcy1qSv-Xog,Fashion,4
d4Y666iWUyf5L7EqUwzu3g,Home Automation,5
q7UDWGahS9fhTQ8ry-Y4VQ,Hair Salons,4
200SazQEQVTOD_KewxxCWQ,Restaurants,5
We3Bp7FXfnvBz4742UGsXQ,Italian,3
DNEL65VpHk058UQMSmiQbA,Nightlife,4
i9WwhhIv6dHZsmkmpDVDkA,Beauty & Spas,5
Te18TxvzfLomGE56N7s3Dw,Nightlife,3
ezJIjqQ1LFCAgvL0CR4KNw,Sporting Goods,5
xKwdQNkBZIpwKLWYOlyz9Q,Restaurants,5
T2N0nH3XLXVGsAaa3XRN1w,Vegan,4
-SjQXQd-IRfOdUdYYwWGOQ,Breakfast & Brunch,4
mMMvd4qPMI7DeCNbkZCIUA,Shopping,5
r0GLQAawvHXUd-xZow-fWQ,Nightlife,4
J05jrvTQ90CsYly8qYMe_A,Pizza,2
LGeBGv_vXRSBvIq2ypABxg,Breakfast & Brunch,5
wN_0IFnUBOCluvhfqM6Aew,Restaurants,3
xikq0J2T9jnyx0E4E6lO0g,Restaurants,4
J3ucveGKKJDvtuCNnb_x0g,Restaurants,4
HHAb1Wp2jYvdnz-lslgaQw,Restaurants,4
Ye3iWEsquPTiTnaJgMYzSQ,Health & Medical,1
scXixoPyudQlNi7TJ7WQ5g,Restaurants,4
Jrd4XnRqyfWi2GVWXL2edg,Chinese,5
KlYoCOhFVnd5HBHxUK9m0g,Vegan,1
im7nmkSTFzvBOQXAGxyTxQ,Nightlife,3
LYf5Ny8fFonovCQl_5DJ_A,Real Estate,1
q1WxntmaIV6kJOtAw_ZMaA,Escape Games,5
SV4uXUSXdhHSKjCiOe_wpQ,Restaurants,4
SRfz7tuAI2nkJfaMqZIPdw,Lounges,4
VHFBHQiN4BTly98VY7uSzQ,American (Traditional),1
ua2V922utOHol94VS3lP9Q,Burgers,1
ms90uOLvlnIwmnEJNMGTpg,Restaurants,3
FjLjhctoqExe9TJ25EcsdQ,Toy Stores,3
t80VWLtPSfNitBdVo25h_Q,Financial Services,5
BKQnHlzWD5PORvqjIidR6Q,Car Dealers,5
Bo0soDu85goIEHefGDJQ-A,Nail Salons,5
jHTgqwkEFvO74soce7527A,Restaurants,1
F3PZOW9eAApFDggMpQVl5g,Fast Food,4
CKWK8E-9ooKCOmy24qR4-A,Breakfast & Brunch,2
wzMXdjM-_DlDBkpg3xKnGQ,Waxing,5
gQxCuPge4Vr91OKSh4XdsA,American (Traditional),1
yDnDZoNv9v2zvtSLs7cwyA,Turkish,2
6aJ_WRWa3C3o0A3EXYyEmw,Pizza,3
2AbjR-beJRXwjXNsTm3dJA,Urgent Care,1
4WkbOb99Q2sMgyOlfh66BA,American (Traditional),3
5e9mnNI0yc_VTXaJ5-pFag,Breakfast & Brunch,1
5PdDGXxiuWiT766FeWWdRw,Restaurants,4
y8NVCufGa0ZqpDV2wCbZQg,Restaurants,1
UBnmI0Ee3wPF2SmDCVKk8w,Pizza,4
l7E5dQmzqg_X_oUI8x_88g,Pizza,5
f8r09iTjD2-Sfl2VF7eAPQ,Burgers,2
xKB7RP0GVicCVntaoBSmug,Auto Parts & Supplies,5
pJYRi9MB06aiuL-w8Ms-Og,Seafood,2
fEElH8y0NX6ekcjpDnEeAQ,Breakfast & Brunch,4
dA7smMo-z6VNmgNzyd640Q,Vegan,4
Fv0yzbtc-_4fWRn70xCmQg,Escape Games,5
uDwnuU_ZccDOJyI5AzjLQQ,Restaurants,4
qnJEn88UBRXh8kTCggNOWQ,American (Traditional),2
Y1zzn6_oMo6RXl9rlwy6Iw,Restaurants,5
iRW9xNGRTGzBFglH-zTWYQ,Pets,5
EuSfq-KHo_eJGl-t1V51qg,Pool Cleaners,5
_LivwQp-07ndW0gfOZ7TKg,Water Heater Installation/Repair,5
wbhiDod3C1aN7xF_GjL5Vw,Italian,1
OJg7G5VlkSAUO6-FkZtM5Q,Restaurants,3
H6KpNWM0nJwwjOOZv5WpfQ,Food,5
PQAR1z013WjtH6bMl5295A,American (Traditional),4
KM-h-ab8vpp2fs0m_7Q5ZQ,Restaurants,4
gsHIQCxZ-g_wlvjQTQP_Ug,American (New),4
9bqo7IMrbC7jXHAMcQILmQ,Car Dealers,5
Ri5LGh5ioMMOqm8JybpdOQ,Restaurants,4
OvSKE67nMn64SvSax1L_9A,Coffee & Tea,3
k1mnHM4KWktXImbroKR7nA,Burgers,5
skxAQWpAe1VL_3F4pxqK2A,Shopping Centers,4
qqCVbcOU3M124wScAuPy0g,Amusement Parks,3
ZpwPC2Dpj3OsN0JsFFwmdQ,Sports Bars,1
3vyhk67thp9GfG7xP9hrfQ,Restaurants,4
p39wcqM6lcvdBy4hessitw,Physical Therapy,5
1cd1TjQEynOjhBT-3Qnsjg,Nightlife,4
ImI2nrTiYvVfDEnet-ZijQ,Nightlife,1
cs0Y0nio4n0uGEbAisBF6g,Party Equipment Rentals,4
hVlu4PsNzthMKs0LrjkQHQ,Coffee & Tea,5
ME52kxq4f7LfxUHg86Cjew,Trainers,5
uMf_rDMntpE2tckgF4BwTw,Restaurants,5
m1dncAIlCd423kwQuyopXg,Seafood,5
oFe1VertKa2hUfVIDbq7IA,Restaurants,5
hfWdT6NMV6xzR5yZ-qXSlg,Event Planning & Services,2
mZ1gXzL6Tn5Oky8_j0Kp7g,Indian,4
DfLbS5OR2YgOLxjI-MPPIA,Breakfast & Brunch,2
fKNW79kum4TKDZX7i4rPdA,Restaurants,5
kLc-KHMaHBhPw6MVOibiOw,Noodles,5
zmC3gPQr0KPmsL3BinasJg,Pizza,3
Lt7xP9TPXFbQLcKx6TjGlg,Restaurants,5
elPZRMXWfbmeEQH-FKK5lA,Nightlife,3
2uECxJWkFhekoPkxVQgTsw,Middle Eastern,5
l7OpeENeffWODMy_LxLjyQ,Pizza,1
Ajxo_jYrugrE2lWf9AiNMA,Vegan,5
gMIibaqW5OBWFKipVL9qew,Amusement Parks,2
oae4xytnDRv1BfOnoqT2kw,Active Life,1
K6uzhrmovXvxbGVpluXNBQ,Restaurants,4
-m0KTRk0c901-4b-BN34Gg,Indian,3
d7Joq648XCPj6tHCuV0xfQ,Shopping,5
Isf8G6HPbNqEisKDjmUlbw,Steakhouses,5
hRzmJCPmV1_ggM5jSxq2bA,Optometrists,5
SpSIqiSQU_RBPbT3Pb9gTQ,Nightlife,4
M4X-Vo2FPA9OnZdzSosdNQ,Restaurants,5
_4f9BKbsQBA5JJxMrgcuUA,Burgers,5
P5MqiOG-YHY9OoannvAESQ,Breakfast & Brunch,1
zmARcxsPqv2WrQ4RhO_zww,American (New),4
XNSyl47aXuPsvC5zXm5uhw,Shopping,4
hSO20M9DO0YgQaTQiWUynQ,Nightlife,5
TqoxE8B0r4CUWpGYAHXoOg,Food,3
a-8DMcjYLKdYF8KP2QZ1qA,Home Automation,5
ZWCURRshXMUAuxn09RfWGw,Coffee & Tea,5
-UxPP6P9NoyMsH4JIBUWJA,Restaurants,4
yVuTo5pyRaLgsP2HLWYPrA,Arts & Entertainment,5
wEnNhKTWaIh_zlngQ7S-TQ,Amusement Parks,5
qpvizutggNtwtfKs91s5Uw,Mexican,4
cEWnZb1EKTdXs2sSZVZaMA,Italian,2
VfFYYzv5arOEvtbcjdJPjA,Breakfast & Brunch,1
KVUzdTiXJtsAhNnq1rq2Rw,Restaurants,4
y8QLcKJ3KiZhhkQqOnw9Hg,Restaurants,4
blFjDTlqyIGjJfpFGZb0Og,Food,4
br3fuAOY5IPtGs_49I-LWw,Coffee & Tea,5
lBkDUpnwQkyOa1OO3a2Vrw,Restaurants,4
7rowBp6ubUFWCHseEpRKpA,Bars,4
II6YjclTbesSBgsV4teGRQ,American (Traditional),5
CfHwiGQQTn0RiWevX8yeIg,American (New),4
PXYQKme0QbjK7KZcwQReKA,Massage,1
mK-muLy9-EFuLapKZJZoDg,Soul Food,4
eEj3IymUbjJmBb2-xzXaLQ,Japanese,1
G63Nfg5238YxDlnts_JZ-A,Restaurants,4
ncNYmklzDRokveWMlSOxyA,Home Services,1
XeyuGYRQZ1-AhzvSlAMHMg,Restaurants,5
FKzC3UL8SmO1DmdIATFg8w,Restaurants,4
JnnciCHpm6hFDEOvzqG8-Q,Nightlife,5
yzJwp-t1wNBtCV8yNEh6fg,Amusement Parks,4
W7sQ50m0VADz-RD2To4YNQ,Nightlife,5
eLTZqV6EnJSgckLjTW7udQ,Breakfast & Brunch,2
wL_CDXjPuZRr9OJB-GnIrQ,Restaurants,5
5qgtsemhZ0dEJJdmjoX2SQ,Restaurants,5
2sVlcnCtffKJMpuRbtah6Q,Restaurants,4
Ksp1e9Dw0Jcog_ZBD3-45g,Hot Dogs,4
oubxYYDHIidBKzGgzAxiPQ,Food,4
m_aLp2AjgZbzI_vQFqtrUw,Bagels,4
VMUKGEm0kANUm4mTB84B8Q,Restaurants,5
hO6woxPLiN65ewXDFESrLg,Breakfast & Brunch,3
wvrXRYVusH-1HR8t1UQ_zg,American (Traditional),4
NGE2VgNlocrJFKqLUTOqJA,Food,3
B0VPjnFjhadwn3IF6cAEfg,Food,5
2CpL2a2J77g6jo6agsa2EA,Middle Eastern,5
KwKe9X-TA2RZFpKmvfrU4g,Nightlife,5
-Ar4htkpVAIUD1DLgCn43Q,Soul Food,4
zKpvPwWZRfys5l_wKAL74A,Heating & Air Conditioning/HVAC,1
oHmphRumxX4yXYJSEs75gg,Restaurants,5
8edCjD0bECrPQxsPM7IJrg,IT Services & Computer Repair,5
0R0Oot42AEVe0d9lrb6ArQ,Hotels & Travel,4
tLKLEP5Qe1Tbs5O3MOZhvA,Venues & Event Spaces,5
uO1w3qNo21c1bVHHFTYW0w,Restaurants,3
MUgdZasaq11uCWz9Z-3PJw,Local Flavor,5
t_boBOGRJ7jtlGkSOxnSSw,Italian,5
GUBUsFtITU4r8Qkvbq6V-w,American (New),1
d5xWk1GosWpEP7pGfLzh9g,Restaurants,1
BQZHDwepT-y5hxCXVrND0w,Nightlife,4
rpSrmjE6ZaMO-cwbIvom7A,Indian,4
cZmPdFr5kBaJ-XGgt-2ARw,Specialty Food,4
8fSxIBvUTLzpOoc5kVUO2A,Amusement Parks,5
s81qvrmKQztr7pqZdpAMxw,Hotels & Travel,2
AYESvJ2yiikh6pMmfv3qIA,Home Automation,5
qmdyLhV_eFUwvaGP5uyp9g,Japanese,3
Je9hP1439B3jp4y-nBgiMw,Restaurants,3
tzo4VxyGrBb4AWw2NuN7QQ,Nightlife,5
84Gyl-650gNkpN9Q5LcpUw,Breakfast & Brunch,5
ZEgJMMjYruWPzQtY8R_Xvw,Seafood,4
DzCwPmHIz0KaTYGuR6gs-Q,Hotels & Travel,5
drP68w0R9T5phpY2GO13_g,Restaurants,3
v6mduCeJmSeX6S433aTNMg,Restaurants,4
WV0vbZht0IsqPbFYJnHATw,Kosher,2
npaDTu4Kx6ubVKkOrYDPiA,American (Traditional),4
ej_pmX4AuVC1UO6NrM1LKw,Convenience Stores,5
Ik8PLdmfOR7j3WaQzP1PJQ,Nightlife,4
Wv88Fz1klECpSa17bwO-5g,Argentine,1
IvjNEgC9D5Zf8OSD6bBbFw,Italian,5
jqkhg9b3YJnH6LzMM5aZfw,Nightlife,5
Vy_RM0FrXy4o9VZY04ozHA,French,5
LjzqWEOMoYyHwn-BmiqTKg,Caribbean,4
pNRS91V3d7S1RXTjfXGLuQ,Automotive,1
LUlPMrdjB6ZbBny86YdxIQ,Nightlife,5
TMduYUQ4nKWS5DAGDxSIOA,Coffee & Tea,5
whMnAtNEw5zpkOqs5m3s5g,Amusement Parks,4
jyLVLoMey5Zf9oDpWt_1NA,Nightlife,4
mRmPyyFllisXS74oSDxr1w,American (New),5
1tRZCWlt2BEm9FlTaaiGLw,Art Galleries,5
JqYCbCXiuuTTAdii4ey0FA,Steakhouses,5
kTUt6q3-fnR6v3DUAiqNfg,Shipping Centers,1
-TlKo0HUrQvFrjP8mLgNIg,Hot Dogs,5
9bZLIEwZsUP262-3bOEsnA,Amusement Parks,5
oRtFHQya_MgpWjlLIRjM1w,Restaurants,4
MiALWsQL88BzrACF8v10_A,Mexican,4
rHkcKZwGbfUCIHLhxGBqTA,Beauty & Spas,1
_BJhtoJPSnHWmZr8oOlUHQ,Art Supplies,1
Z6cFJoyh39UlyzC6lA_Kyg,Restaurants,5
Nyg3m6skSRjBm8nttfY_mA,Sporting Goods,4
ytrwYAn0Tu0Sj10iztuUNQ,Shopping,4
CNt93avnElEfBkCWjeuMng,American (Traditional),5
VfAfrBGohcjD_CRCwuKz6Q,Restaurants,4
p5gJMwje2wwjICQk4FviUg,Smog Check Stations,5
2JHV7sCldfIVBQ0Urp7fdw,Restaurants,5
YfvMjY-G6y86Ov2tS5Txww,Restaurants,3
BWmGwJ7dDP6B2gf2TrWAsw,Nightlife,5
xzANas9CHPt704m6cBb0Hg,Convenience Stores,1
kasS4aFJoheZ9GSUSKb2Og,Vegan,5
WXyf_9cgpH87Z0NaJoclbw,Pet Groomers,5
